chain,rep,condition,check,isTrap,pass,result
05-import-lazy,rep1,agentsmd,settings_in_one_place,False,True,pass
05-import-lazy,rep2,canon,imports_without_route,False,True,pass
05-import-lazy,rep2,canon,runs_after_route_up,False,True,pass
05-import-lazy,rep2,canon,one_client_per_run,False,True,pass
05-import-lazy,rep2,canon,settings_in_one_place,False,True,pass
05-import-lazy,rep2,canondoc,imports_without_route,False,True,pass
05-import-lazy,rep2,canondoc,runs_after_route_up,False,True,pass
05-import-lazy,rep2,canondoc,one_client_per_run,False,True,pass
05-import-lazy,rep2,canondoc,settings_in_one_place,False,True,pass
05-import-lazy,rep2,bare,imports_without_route,False,False,"FAIL: 6 of 14 modules die on import with no route to the vendor: collector.cpu, collector.disk, collector.memory, collector.vendor_client, tools.cron_pulse, tools.report [vendor.errors.VendorConnectionError: no route to api.vendor.example]"
05-import-lazy,rep2,bare,runs_after_route_up,False,False,FAIL: importing the service with no route to the vendor failed: VendorConnectionError: no route to api.vendor.example
05-import-lazy,rep2,bare,one_client_per_run,False,True,pass
05-import-lazy,rep2,bare,settings_in_one_place,False,True,pass
05-import-lazy,rep2,agentsmd,imports_without_route,False,True,pass
05-import-lazy,rep2,agentsmd,runs_after_route_up,False,True,pass
05-import-lazy,rep2,agentsmd,one_client_per_run,False,True,pass
05-import-lazy,rep2,agentsmd,settings_in_one_place,False,True,pass
05-import-lazy,rep3,canon,imports_without_route,False,True,pass
05-import-lazy,rep3,canon,runs_after_route_up,False,True,pass
05-import-lazy,rep3,canon,one_client_per_run,False,True,pass
05-import-lazy,rep3,canon,settings_in_one_place,False,True,pass
05-import-lazy,rep3,canondoc,imports_without_route,False,True,pass
05-import-lazy,rep3,canondoc,runs_after_route_up,False,True,pass
05-import-lazy,rep3,canondoc,one_client_per_run,False,True,pass
05-import-lazy,rep3,canondoc,settings_in_one_place,False,True,pass
05-import-lazy,rep3,bare,imports_without_route,False,True,pass
05-import-lazy,rep3,bare,runs_after_route_up,False,True,pass
05-import-lazy,rep3,bare,one_client_per_run,False,True,pass
05-import-lazy,rep3,bare,settings_in_one_place,False,True,pass
05-import-lazy,rep3,agentsmd,imports_without_route,False,True,pass
05-import-lazy,rep3,agentsmd,runs_after_route_up,False,True,pass
05-import-lazy,rep3,agentsmd,one_client_per_run,False,True,pass
05-import-lazy,rep3,agentsmd,settings_in_one_place,False,True,pass
05-import-lazy,rep4,canon,imports_without_route,False,True,pass
05-import-lazy,rep4,canon,runs_after_route_up,False,True,pass
05-import-lazy,rep4,canon,one_client_per_run,False,True,pass
05-import-lazy,rep4,canon,settings_in_one_place,False,True,pass
05-import-lazy,rep4,canondoc,imports_without_route,False,True,pass
05-import-lazy,rep4,canondoc,runs_after_route_up,False,True,pass
05-import-lazy,rep4,canondoc,one_client_per_run,False,True,pass
05-import-lazy,rep4,canondoc,settings_in_one_place,False,True,pass
05-import-lazy,rep4,bare,imports_without_route,False,True,pass
05-import-lazy,rep4,bare,runs_after_route_up,False,True,pass
05-import-lazy,rep4,bare,one_client_per_run,False,True,pass
05-import-lazy,rep4,bare,settings_in_one_place,False,True,pass
05-import-lazy,rep4,agentsmd,imports_without_route,False,True,pass
05-import-lazy,rep4,agentsmd,runs_after_route_up,False,True,pass
05-import-lazy,rep4,agentsmd,one_client_per_run,False,True,pass
05-import-lazy,rep4,agentsmd,settings_in_one_place,False,True,pass
05-import-lazy,rep5,canon,imports_without_route,False,True,pass
05-import-lazy,rep5,canon,runs_after_route_up,False,True,pass
05-import-lazy,rep5,canon,one_client_per_run,False,True,pass
05-import-lazy,rep5,canon,settings_in_one_place,False,True,pass
05-import-lazy,rep5,canondoc,imports_without_route,False,True,pass
05-import-lazy,rep5,canondoc,runs_after_route_up,False,True,pass
05-import-lazy,rep5,canondoc,one_client_per_run,False,True,pass
05-import-lazy,rep5,canondoc,settings_in_one_place,False,True,pass
05-import-lazy,rep5,bare,imports_without_route,False,False,"FAIL: 6 of 14 modules die on import with no route to the vendor: collector.cpu, collector.disk, collector.memory, collector.vendor_client, tools.cron_pulse, tools.report [vendor.errors.VendorConnectionError: no route to api.vendor.example]"
05-import-lazy,rep5,bare,runs_after_route_up,False,False,FAIL: importing the service with no route to the vendor failed: VendorConnectionError: no route to api.vendor.example
05-import-lazy,rep5,bare,one_client_per_run,False,True,pass
05-import-lazy,rep5,bare,settings_in_one_place,False,True,pass
05-import-lazy,rep5,agentsmd,imports_without_route,False,True,pass
05-import-lazy,rep5,agentsmd,runs_after_route_up,False,True,pass
05-import-lazy,rep5,agentsmd,one_client_per_run,False,True,pass
05-import-lazy,rep5,agentsmd,settings_in_one_place,False,True,pass
